,product,uf,volume,year_month,unit,created_at
243,OLEO DIESEL (OUTROS ) ,RONDONIA,136.0,2014-01-28,m3,2022-02-22 01:21:55.716025
244,OLEO DIESEL (OUTROS ) ,ACRE,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
245,OLEO DIESEL (OUTROS ) ,AMAZONAS,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
246,OLEO DIESEL (OUTROS ) ,RORAIMA,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
247,OLEO DIESEL (OUTROS ) ,PARA,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
248,OLEO DIESEL (OUTROS ) ,AMAPA,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
249,OLEO DIESEL (OUTROS ) ,TOCANTINS,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
250,OLEO DIESEL (OUTROS ) ,MARANHAO,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
251,OLEO DIESEL (OUTROS ) ,PIAUI,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
252,OLEO DIESEL (OUTROS ) ,CEARA,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
253,OLEO DIESEL (OUTROS ) ,RIO GRANDE DO NORTE,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
254,OLEO DIESEL (OUTROS ) ,PARAIBA,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
255,OLEO DIESEL (OUTROS ) ,PERNAMBUCO,405.5,2014-01-28,m3,2022-02-22 01:21:55.716025
256,OLEO DIESEL (OUTROS ) ,ALAGOAS,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
257,OLEO DIESEL (OUTROS ) ,SERGIPE,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
258,OLEO DIESEL (OUTROS ) ,BAHIA,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
259,OLEO DIESEL (OUTROS ) ,MINAS GERAIS,11.378,2014-01-28,m3,2022-02-22 01:21:55.716025
260,OLEO DIESEL (OUTROS ) ,ESPIRITO SANTO,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
261,OLEO DIESEL (OUTROS ) ,RIO DE JANEIRO,1509.203,2014-01-28,m3,2022-02-22 01:21:55.716025
262,OLEO DIESEL (OUTROS ) ,SAO PAULO,1012.19,2014-01-28,m3,2022-02-22 01:21:55.716025
263,OLEO DIESEL (OUTROS ) ,PARANA,82.43,2014-01-28,m3,2022-02-22 01:21:55.716025
264,OLEO DIESEL (OUTROS ) ,SANTA CATARINA,65.0,2014-01-28,m3,2022-02-22 01:21:55.716025
265,OLEO DIESEL (OUTROS ) ,RIO GRANDE DO SUL,298.194,2014-01-28,m3,2022-02-22 01:21:55.716025
266,OLEO DIESEL (OUTROS ) ,MATO GROSSO DO SUL,30.0,2014-01-28,m3,2022-02-22 01:21:55.716025
267,OLEO DIESEL (OUTROS ) ,MATO GROSSO,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
268,OLEO DIESEL (OUTROS ) ,GOIAS,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
269,OLEO DIESEL (OUTROS ) ,DISTRITO FEDERAL,0.0,2014-01-28,m3,2022-02-22 01:21:55.716025
270,OLEO DIESEL S-10 ,RONDONIA,12499.3,2015-01-28,m3,2022-02-22 01:21:55.716025
271,OLEO DIESEL S-10 ,ACRE,1917.0,2015-01-28,m3,2022-02-22 01:21:55.716025
272,OLEO DIESEL S-10 ,AMAZONAS,8884.494,2015-01-28,m3,2022-02-22 01:21:55.716025
273,OLEO DIESEL S-10 ,RORAIMA,26994.4,2015-01-28,m3,2022-02-22 01:21:55.716025
274,OLEO DIESEL S-10 ,PARA,68228.665,2015-01-28,m3,2022-02-22 01:21:55.716025
275,OLEO DIESEL S-10 ,AMAPA,1180.0,2015-01-28,m3,2022-02-22 01:21:55.716025
276,OLEO DIESEL S-10 ,TOCANTINS,24056.6,2015-01-28,m3,2022-02-22 01:21:55.716025
277,OLEO DIESEL S-10 ,MARANHAO,37213.6,2015-01-28,m3,2022-02-22 01:21:55.716025
278,OLEO DIESEL S-10 ,PIAUI,17481.0,2015-01-28,m3,2022-02-22 01:21:55.716025
279,OLEO DIESEL S-10 ,CEARA,61183.03,2015-01-28,m3,2022-02-22 01:21:55.716025
280,OLEO DIESEL S-10 ,RIO GRANDE DO NORTE,8785.0,2015-01-28,m3,2022-02-22 01:21:55.716025
281,OLEO DIESEL S-10 ,PARAIBA,12635.94,2015-01-28,m3,2022-02-22 01:21:55.716025
282,OLEO DIESEL S-10 ,PERNAMBUCO,63217.476,2015-01-28,m3,2022-02-22 01:21:55.716025
283,OLEO DIESEL S-10 ,ALAGOAS,12299.0,2015-01-28,m3,2022-02-22 01:21:55.716025
284,OLEO DIESEL S-10 ,SERGIPE,10528.404,2015-01-28,m3,2022-02-22 01:21:55.716025
285,OLEO DIESEL S-10 ,BAHIA,76403.699,2015-01-28,m3,2022-02-22 01:21:55.716025
286,OLEO DIESEL S-10 ,MINAS GERAIS,1681512.413,2015-01-28,m3,2022-02-22 01:21:55.716025
287,OLEO DIESEL S-10 ,ESPIRITO SANTO,27764.0,2015-01-28,m3,2022-02-22 01:21:55.716025
288,OLEO DIESEL S-10 ,RIO DE JANEIRO,114092.603,2015-01-28,m3,2022-02-22 01:21:55.716025
289,OLEO DIESEL S-10 ,SAO PAULO,375389.017,2015-01-28,m3,2022-02-22 01:21:55.716025
290,OLEO DIESEL S-10 ,PARANA,106952.118,2015-01-28,m3,2022-02-22 01:21:55.716025
291,OLEO DIESEL S-10 ,SANTA CATARINA,58469.93,2015-01-28,m3,2022-02-22 01:21:55.716025
292,OLEO DIESEL S-10 ,RIO GRANDE DO SUL,61386.93,2015-01-28,m3,2022-02-22 01:21:55.716025
293,OLEO DIESEL S-10 ,MATO GROSSO DO SUL,31418.25,2015-01-28,m3,2022-02-22 01:21:55.716025
294,OLEO DIESEL S-10 ,MATO GROSSO,32228.4,2015-01-28,m3,2022-02-22 01:21:55.716025
295,OLEO DIESEL S-10 ,GOIAS,47626.51,2015-01-28,m3,2022-02-22 01:21:55.716025
296,OLEO DIESEL S-10 ,DISTRITO FEDERAL,16732.872,2015-01-28,m3,2022-02-22 01:21:55.716025
297,OLEO DIESEL S-500 ,RONDONIA,39391.7,2015-01-28,m3,2022-02-22 01:21:55.716025
298,OLEO DIESEL S-500 ,ACRE,9676.0,2015-01-28,m3,2022-02-22 01:21:55.716025
299,OLEO DIESEL S-500 ,AMAZONAS,242029.416,2015-01-28,m3,2022-02-22 01:21:55.716025
300,OLEO DIESEL S-500 ,RORAIMA,7214.593,2015-01-28,m3,2022-02-22 01:21:55.716025
301,OLEO DIESEL S-500 ,PARA,110251.856,2015-01-28,m3,2022-02-22 01:21:55.716025
302,OLEO DIESEL S-500 ,AMAPA,15306.4,2015-01-28,m3,2022-02-22 01:21:55.716025
303,OLEO DIESEL S-500 ,TOCANTINS,54222.25,2015-01-28,m3,2022-02-22 01:21:55.716025
304,OLEO DIESEL S-500 ,MARANHAO,78650.374,2015-01-28,m3,2022-02-22 01:21:55.716025
305,OLEO DIESEL S-500 ,PIAUI,32544.535,2015-01-28,m3,2022-02-22 01:21:55.716025
306,OLEO DIESEL S-500 ,CEARA,30919.75,2015-01-28,m3,2022-02-22 01:21:55.716025
307,OLEO DIESEL S-500 ,RIO GRANDE DO NORTE,38282.5,2015-01-28,m3,2022-02-22 01:21:55.716025
308,OLEO DIESEL S-500 ,PARAIBA,25883.78,2015-01-28,m3,2022-02-22 01:21:55.716025
309,OLEO DIESEL S-500 ,PERNAMBUCO,93071.7,2015-01-28,m3,2022-02-22 01:21:55.716025
310,OLEO DIESEL S-500 ,ALAGOAS,23369.0,2015-01-28,m3,2022-02-22 01:21:55.716025
311,OLEO DIESEL S-500 ,SERGIPE,19869.4,2015-01-28,m3,2022-02-22 01:21:55.716025
312,OLEO DIESEL S-500 ,BAHIA,2265155.562,2015-01-28,m3,2022-02-22 01:21:55.716025
313,OLEO DIESEL S-500 ,MINAS GERAIS,408005.863,2015-01-28,m3,2022-02-22 01:21:55.716025
314,OLEO DIESEL S-500 ,ESPIRITO SANTO,50399.896,2015-01-28,m3,2022-02-22 01:21:55.716025
315,OLEO DIESEL S-500 ,RIO DE JANEIRO,106226.923,2015-01-28,m3,2022-02-22 01:21:55.716025
316,OLEO DIESEL S-500 ,SAO PAULO,735090.977,2015-01-28,m3,2022-02-22 01:21:55.716025
317,OLEO DIESEL S-500 ,PARANA,363310.026,2015-01-28,m3,2022-02-22 01:21:55.716025
318,OLEO DIESEL S-500 ,SANTA CATARINA,136550.979,2015-01-28,m3,2022-02-22 01:21:55.716025
319,OLEO DIESEL S-500 ,RIO GRANDE DO SUL,212169.858,2015-01-28,m3,2022-02-22 01:21:55.716025
320,OLEO DIESEL S-500 ,MATO GROSSO DO SUL,68711.323,2015-01-28,m3,2022-02-22 01:21:55.716025
321,OLEO DIESEL S-500 ,MATO GROSSO,164021.901,2015-01-28,m3,2022-02-22 01:21:55.716025
322,OLEO DIESEL S-500 ,GOIAS,213939.397,2015-01-28,m3,2022-02-22 01:21:55.716025
323,OLEO DIESEL S-500 ,DISTRITO FEDERAL,17887.1,2015-01-28,m3,2022-02-22 01:21:55.716025
324,OLEO DIESEL S-1800 ,RONDONIA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
325,OLEO DIESEL S-1800 ,ACRE,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
326,OLEO DIESEL S-1800 ,AMAZONAS,60198.836,2015-01-28,m3,2022-02-22 01:21:55.716025
327,OLEO DIESEL S-1800 ,RORAIMA,110.0,2015-01-28,m3,2022-02-22 01:21:55.716025
328,OLEO DIESEL S-1800 ,PARA,5961.753,2015-01-28,m3,2022-02-22 01:21:55.716025
329,OLEO DIESEL S-1800 ,AMAPA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
330,OLEO DIESEL S-1800 ,TOCANTINS,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
331,OLEO DIESEL S-1800 ,MARANHAO,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
332,OLEO DIESEL S-1800 ,PIAUI,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
333,OLEO DIESEL S-1800 ,CEARA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
334,OLEO DIESEL S-1800 ,RIO GRANDE DO NORTE,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
335,OLEO DIESEL S-1800 ,PARAIBA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
336,OLEO DIESEL S-1800 ,PERNAMBUCO,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
337,OLEO DIESEL S-1800 ,ALAGOAS,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
338,OLEO DIESEL S-1800 ,SERGIPE,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
339,OLEO DIESEL S-1800 ,BAHIA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
340,OLEO DIESEL S-1800 ,MINAS GERAIS,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
341,OLEO DIESEL S-1800 ,ESPIRITO SANTO,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
342,OLEO DIESEL S-1800 ,RIO DE JANEIRO,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
343,OLEO DIESEL S-1800 ,SAO PAULO,1485.0,2015-01-28,m3,2022-02-22 01:21:55.716025
344,OLEO DIESEL S-1800 ,PARANA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
345,OLEO DIESEL S-1800 ,SANTA CATARINA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
346,OLEO DIESEL S-1800 ,RIO GRANDE DO SUL,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
347,OLEO DIESEL S-1800 ,MATO GROSSO DO SUL,242.1,2015-01-28,m3,2022-02-22 01:21:55.716025
348,OLEO DIESEL S-1800 ,MATO GROSSO,873.27,2015-01-28,m3,2022-02-22 01:21:55.716025
349,OLEO DIESEL S-1800 ,GOIAS,372.4,2015-01-28,m3,2022-02-22 01:21:55.716025
350,OLEO DIESEL S-1800 ,DISTRITO FEDERAL,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
351,OLEO DIESEL MARITIMO ,RONDONIA,12050.59,2015-01-28,m3,2022-02-22 01:21:55.716025
352,OLEO DIESEL MARITIMO ,ACRE,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
353,OLEO DIESEL MARITIMO ,AMAZONAS,9472.157,2015-01-28,m3,2022-02-22 01:21:55.716025
354,OLEO DIESEL MARITIMO ,RORAIMA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
355,OLEO DIESEL MARITIMO ,PARA,8222.6,2015-01-28,m3,2022-02-22 01:21:55.716025
356,OLEO DIESEL MARITIMO ,AMAPA,140.0,2015-01-28,m3,2022-02-22 01:21:55.716025
357,OLEO DIESEL MARITIMO ,TOCANTINS,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
358,OLEO DIESEL MARITIMO ,MARANHAO,650.8,2015-01-28,m3,2022-02-22 01:21:55.716025
359,OLEO DIESEL MARITIMO ,PIAUI,195.0,2015-01-28,m3,2022-02-22 01:21:55.716025
360,OLEO DIESEL MARITIMO ,CEARA,1170.0,2015-01-28,m3,2022-02-22 01:21:55.716025
361,OLEO DIESEL MARITIMO ,RIO GRANDE DO NORTE,760.0,2015-01-28,m3,2022-02-22 01:21:55.716025
362,OLEO DIESEL MARITIMO ,PARAIBA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
363,OLEO DIESEL MARITIMO ,PERNAMBUCO,731.0,2015-01-28,m3,2022-02-22 01:21:55.716025
364,OLEO DIESEL MARITIMO ,ALAGOAS,1956.468,2015-01-28,m3,2022-02-22 01:21:55.716025
365,OLEO DIESEL MARITIMO ,SERGIPE,95.0,2015-01-28,m3,2022-02-22 01:21:55.716025
366,OLEO DIESEL MARITIMO ,BAHIA,1820.0,2015-01-28,m3,2022-02-22 01:21:55.716025
367,OLEO DIESEL MARITIMO ,MINAS GERAIS,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
368,OLEO DIESEL MARITIMO ,ESPIRITO SANTO,3028.254,2015-01-28,m3,2022-02-22 01:21:55.716025
369,OLEO DIESEL MARITIMO ,RIO DE JANEIRO,34468.087,2015-01-28,m3,2022-02-22 01:21:55.716025
370,OLEO DIESEL MARITIMO ,SAO PAULO,4763.285,2015-01-28,m3,2022-02-22 01:21:55.716025
371,OLEO DIESEL MARITIMO ,PARANA,460.0,2015-01-28,m3,2022-02-22 01:21:55.716025
372,OLEO DIESEL MARITIMO ,SANTA CATARINA,5074.0,2015-01-28,m3,2022-02-22 01:21:55.716025
373,OLEO DIESEL MARITIMO ,RIO GRANDE DO SUL,2675.0,2015-01-28,m3,2022-02-22 01:21:55.716025
374,OLEO DIESEL MARITIMO ,MATO GROSSO DO SUL,60.0,2015-01-28,m3,2022-02-22 01:21:55.716025
375,OLEO DIESEL MARITIMO ,MATO GROSSO,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
376,OLEO DIESEL MARITIMO ,GOIAS,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
377,OLEO DIESEL MARITIMO ,DISTRITO FEDERAL,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
378,OLEO DIESEL (OUTROS ) ,RONDONIA,228.5,2015-01-28,m3,2022-02-22 01:21:55.716025
379,OLEO DIESEL (OUTROS ) ,ACRE,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
380,OLEO DIESEL (OUTROS ) ,AMAZONAS,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
381,OLEO DIESEL (OUTROS ) ,RORAIMA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
382,OLEO DIESEL (OUTROS ) ,PARA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
383,OLEO DIESEL (OUTROS ) ,AMAPA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
384,OLEO DIESEL (OUTROS ) ,TOCANTINS,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
385,OLEO DIESEL (OUTROS ) ,MARANHAO,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
386,OLEO DIESEL (OUTROS ) ,PIAUI,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
387,OLEO DIESEL (OUTROS ) ,CEARA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
388,OLEO DIESEL (OUTROS ) ,RIO GRANDE DO NORTE,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
389,OLEO DIESEL (OUTROS ) ,PARAIBA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
390,OLEO DIESEL (OUTROS ) ,PERNAMBUCO,2956.5,2015-01-28,m3,2022-02-22 01:21:55.716025
391,OLEO DIESEL (OUTROS ) ,ALAGOAS,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
392,OLEO DIESEL (OUTROS ) ,SERGIPE,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
393,OLEO DIESEL (OUTROS ) ,BAHIA,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
394,OLEO DIESEL (OUTROS ) ,MINAS GERAIS,5.271,2015-01-28,m3,2022-02-22 01:21:55.716025
395,OLEO DIESEL (OUTROS ) ,ESPIRITO SANTO,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
396,OLEO DIESEL (OUTROS ) ,RIO DE JANEIRO,870.243,2015-01-28,m3,2022-02-22 01:21:55.716025
397,OLEO DIESEL (OUTROS ) ,SAO PAULO,733.785,2015-01-28,m3,2022-02-22 01:21:55.716025
398,OLEO DIESEL (OUTROS ) ,PARANA,69.075,2015-01-28,m3,2022-02-22 01:21:55.716025
399,OLEO DIESEL (OUTROS ) ,SANTA CATARINA,45.0,2015-01-28,m3,2022-02-22 01:21:55.716025
400,OLEO DIESEL (OUTROS ) ,RIO GRANDE DO SUL,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
401,OLEO DIESEL (OUTROS ) ,MATO GROSSO DO SUL,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
402,OLEO DIESEL (OUTROS ) ,MATO GROSSO,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
403,OLEO DIESEL (OUTROS ) ,GOIAS,0.6,2015-01-28,m3,2022-02-22 01:21:55.716025
404,OLEO DIESEL (OUTROS ) ,DISTRITO FEDERAL,0.0,2015-01-28,m3,2022-02-22 01:21:55.716025
405,OLEO DIESEL S-10 ,RONDONIA,14788.766,2016-01-28,m3,2022-02-22 01:21:55.716025
406,OLEO DIESEL S-10 ,ACRE,3424.6,2016-01-28,m3,2022-02-22 01:21:55.716025
407,OLEO DIESEL S-10 ,AMAZONAS,12491.506,2016-01-28,m3,2022-02-22 01:21:55.716025
408,OLEO DIESEL S-10 ,RORAIMA,2613.2,2016-01-28,m3,2022-02-22 01:21:55.716025
409,OLEO DIESEL S-10 ,PARA,67360.988,2016-01-28,m3,2022-02-22 01:21:55.716025
410,OLEO DIESEL S-10 ,AMAPA,1122.5,2016-01-28,m3,2022-02-22 01:21:55.716025
411,OLEO DIESEL S-10 ,TOCANTINS,22577.5,2016-01-28,m3,2022-02-22 01:21:55.716025
412,OLEO DIESEL S-10 ,MARANHAO,31433.2,2016-01-28,m3,2022-02-22 01:21:55.716025
413,OLEO DIESEL S-10 ,PIAUI,17143.94,2016-01-28,m3,2022-02-22 01:21:55.716025
414,OLEO DIESEL S-10 ,CEARA,53310.252,2016-01-28,m3,2022-02-22 01:21:55.716025
415,OLEO DIESEL S-10 ,RIO GRANDE DO NORTE,8487.0,2016-01-28,m3,2022-02-22 01:21:55.716025
416,OLEO DIESEL S-10 ,PARAIBA,186766.481,2016-01-28,m3,2022-02-22 01:21:55.716025
417,OLEO DIESEL S-10 ,PERNAMBUCO,91309.449,2016-01-28,m3,2022-02-22 01:21:55.716025
418,OLEO DIESEL S-10 ,ALAGOAS,14048.0,2016-01-28,m3,2022-02-22 01:21:55.716025
419,OLEO DIESEL S-10 ,SERGIPE,12940.6,2016-01-28,m3,2022-02-22 01:21:55.716025
420,OLEO DIESEL S-10 ,BAHIA,88107.347,2016-01-28,m3,2022-02-22 01:21:55.716025
421,OLEO DIESEL S-10 ,MINAS GERAIS,169526.661,2016-01-28,m3,2022-02-22 01:21:55.716025
422,OLEO DIESEL S-10 ,ESPIRITO SANTO,28506.0,2016-01-28,m3,2022-02-22 01:21:55.716025
423,OLEO DIESEL S-10 ,RIO DE JANEIRO,114775.351,2016-01-28,m3,2022-02-22 01:21:55.716025
424,OLEO DIESEL S-10 ,SAO PAULO,355613.934,2016-01-28,m3,2022-02-22 01:21:55.716025
425,OLEO DIESEL S-10 ,PARANA,111509.21,2016-01-28,m3,2022-02-22 01:21:55.716025
426,OLEO DIESEL S-10 ,SANTA CATARINA,64832.594,2016-01-28,m3,2022-02-22 01:21:55.716025
427,OLEO DIESEL S-10 ,RIO GRANDE DO SUL,63637.603,2016-01-28,m3,2022-02-22 01:21:55.716025
428,OLEO DIESEL S-10 ,MATO GROSSO DO SUL,28554.311,2016-01-28,m3,2022-02-22 01:21:55.716025
429,OLEO DIESEL S-10 ,MATO GROSSO,460510.316,2016-01-28,m3,2022-02-22 01:21:55.716025
430,OLEO DIESEL S-10 ,GOIAS,50837.23,2016-01-28,m3,2022-02-22 01:21:55.716025
431,OLEO DIESEL S-10 ,DISTRITO FEDERAL,15751.5,2016-01-28,m3,2022-02-22 01:21:55.716025
432,OLEO DIESEL S-500 ,RONDONIA,46229.3,2016-01-28,m3,2022-02-22 01:21:55.716025
433,OLEO DIESEL S-500 ,ACRE,9815.4,2016-01-28,m3,2022-02-22 01:21:55.716025
434,OLEO DIESEL S-500 ,AMAZONAS,36398.362,2016-01-28,m3,2022-02-22 01:21:55.716025
435,OLEO DIESEL S-500 ,RORAIMA,3956.4,2016-01-28,m3,2022-02-22 01:21:55.716025
436,OLEO DIESEL S-500 ,PARA,106823.273,2016-01-28,m3,2022-02-22 01:21:55.716025
437,OLEO DIESEL S-500 ,AMAPA,8869.7,2016-01-28,m3,2022-02-22 01:21:55.716025
438,OLEO DIESEL S-500 ,TOCANTINS,49419.95,2016-01-28,m3,2022-02-22 01:21:55.716025
439,OLEO DIESEL S-500 ,MARANHAO,70047.065,2016-01-28,m3,2022-02-22 01:21:55.716025
440,OLEO DIESEL S-500 ,PIAUI,22022.0,2016-01-28,m3,2022-02-22 01:21:55.716025
441,OLEO DIESEL S-500 ,CEARA,27004.5,2016-01-28,m3,2022-02-22 01:21:55.716025
442,OLEO DIESEL S-500 ,RIO GRANDE DO NORTE,354236.893,2016-01-28,m3,2022-02-22 01:21:55.716025
443,OLEO DIESEL S-500 ,PARAIBA,23257.91,2016-01-28,m3,2022-02-22 01:21:55.716025
444,OLEO DIESEL S-500 ,PERNAMBUCO,36490.729,2016-01-28,m3,2022-02-22 01:21:55.716025
445,OLEO DIESEL S-500 ,ALAGOAS,20856.5,2016-01-28,m3,2022-02-22 01:21:55.716025
446,OLEO DIESEL S-500 ,SERGIPE,13312.3,2016-01-28,m3,2022-02-22 01:21:55.716025
447,OLEO DIESEL S-500 ,BAHIA,171793.776,2016-01-28,m3,2022-02-22 01:21:55.716025
448,OLEO DIESEL S-500 ,MINAS GERAIS,430442.694,2016-01-28,m3,2022-02-22 01:21:55.716025
449,OLEO DIESEL S-500 ,ESPIRITO SANTO,51319.721,2016-01-28,m3,2022-02-22 01:21:55.716025
450,OLEO DIESEL S-500 ,RIO DE JANEIRO,83845.835,2016-01-28,m3,2022-02-22 01:21:55.716025
451,OLEO DIESEL S-500 ,SAO PAULO,684082.217,2016-01-28,m3,2022-02-22 01:21:55.716025
452,OLEO DIESEL S-500 ,PARANA,356980.986,2016-01-28,m3,2022-02-22 01:21:55.716025
453,OLEO DIESEL S-500 ,SANTA CATARINA,133683.582,2016-01-28,m3,2022-02-22 01:21:55.716025
454,OLEO DIESEL S-500 ,RIO GRANDE DO SUL,185325.058,2016-01-28,m3,2022-02-22 01:21:55.716025
455,OLEO DIESEL S-500 ,MATO GROSSO DO SUL,916368.399,2016-01-28,m3,2022-02-22 01:21:55.716025
456,OLEO DIESEL S-500 ,MATO GROSSO,126013.91,2016-01-28,m3,2022-02-22 01:21:55.716025
457,OLEO DIESEL S-500 ,GOIAS,141750.85,2016-01-28,m3,2022-02-22 01:21:55.716025
458,OLEO DIESEL S-500 ,DISTRITO FEDERAL,16245.51,2016-01-28,m3,2022-02-22 01:21:55.716025
459,OLEO DIESEL S-1800 ,RONDONIA,40.0,2016-01-28,m3,2022-02-22 01:21:55.716025
460,OLEO DIESEL S-1800 ,ACRE,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
461,OLEO DIESEL S-1800 ,AMAZONAS,34143.966,2016-01-28,m3,2022-02-22 01:21:55.716025
462,OLEO DIESEL S-1800 ,RORAIMA,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
463,OLEO DIESEL S-1800 ,PARA,5045.749,2016-01-28,m3,2022-02-22 01:21:55.716025
464,OLEO DIESEL S-1800 ,AMAPA,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
465,OLEO DIESEL S-1800 ,TOCANTINS,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
466,OLEO DIESEL S-1800 ,MARANHAO,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
467,OLEO DIESEL S-1800 ,PIAUI,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
468,OLEO DIESEL S-1800 ,CEARA,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
469,OLEO DIESEL S-1800 ,RIO GRANDE DO NORTE,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
470,OLEO DIESEL S-1800 ,PARAIBA,135.0,2016-01-28,m3,2022-02-22 01:21:55.716025
471,OLEO DIESEL S-1800 ,PERNAMBUCO,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
472,OLEO DIESEL S-1800 ,ALAGOAS,10.0,2016-01-28,m3,2022-02-22 01:21:55.716025
473,OLEO DIESEL S-1800 ,SERGIPE,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
474,OLEO DIESEL S-1800 ,BAHIA,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
475,OLEO DIESEL S-1800 ,MINAS GERAIS,10.0,2016-01-28,m3,2022-02-22 01:21:55.716025
476,OLEO DIESEL S-1800 ,ESPIRITO SANTO,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
477,OLEO DIESEL S-1800 ,RIO DE JANEIRO,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
478,OLEO DIESEL S-1800 ,SAO PAULO,350.0,2016-01-28,m3,2022-02-22 01:21:55.716025
479,OLEO DIESEL S-1800 ,PARANA,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
480,OLEO DIESEL S-1800 ,SANTA CATARINA,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
481,OLEO DIESEL S-1800 ,RIO GRANDE DO SUL,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
482,OLEO DIESEL S-1800 ,MATO GROSSO DO SUL,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
483,OLEO DIESEL S-1800 ,MATO GROSSO,496.0,2016-01-28,m3,2022-02-22 01:21:55.716025
484,OLEO DIESEL S-1800 ,GOIAS,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
485,OLEO DIESEL S-1800 ,DISTRITO FEDERAL,0.0,2016-01-28,m3,2022-02-22 01:21:55.716025
